id,username,created_at,lng,lat,text
1517612901078601729,PattieGillett,Fri Apr 22 21:14:46 +0000 2022,-75.117998,40.0048655,"Well done, @DCComics."
1517612901263364097,D_Blanchflower,Fri Apr 22 21:14:46 +0000 2022,-71.566171,44.00123,@DavidCrickmer @bankofengland Thanks 🙏
1517612900743004164,bhhsblake,Fri Apr 22 21:14:46 +0000 2022,-73.677594,43.337048,Bob Sears would love to show you the #listing at 20 Sweet Road #Queensbury #NY  #realestate https://t.co/BO9mN5kct8 https://t.co/lpojH5Ofc1
1517612900516458496,TritonCandles,Fri Apr 22 21:14:46 +0000 2022,-115.167614,36.114039,Triton Candles in Las Vegas! 🎰🕯Need a candle for your casino room?! Get in touch😀! https://t.co/qkHwStuplG Trit… https://t.co/Xp6CqvD2y4
1517612902882193421,cduvall30,Fri Apr 22 21:14:46 +0000 2022,-96.7311425,43.5410145,@liz10037 @MichaelPaletta3 Favorite rapper
1517612902928244748,dan_kammen,Fri Apr 22 21:14:46 +0000 2022,-77.101999,38.8808445,Pretty damn cool when 180 MW storage projects get barely a ripple in the press …@Tesla and other developers … we… https://t.co/9lmdjC3Abe
1517612906610933761,CaroleHopeNels1,Fri Apr 22 21:14:47 +0000 2022,-87.985599,41.727249,"@TiggyB8 Yes, explain to me again why they need an Intimacy coach????? It somehow escapes me!"
1517612908162822144,CelticVixxen,Fri Apr 22 21:14:47 +0000 2022,-95.25049523,29.99877948,"I'm at @SONICDriveIn in Humble, TX https://t.co/9vfNlNXuZN"
1517612908217217024,sadaeee,Fri Apr 22 21:14:47 +0000 2022,-119.2289915,34.289689499999994,Catching up on #rhobh and I love @KathyHilton. She won me over walking in with that @DelTaco
1517612908796022785,__tier,Fri Apr 22 21:14:47 +0000 2022,-118.4119065,34.0207895,Lmfao 😩🤣😂
1517612908858908672,bb_mariaa,Fri Apr 22 21:14:48 +0000 2022,-112.283112,33.615955,Im having the hardest time being productive at work today 😭
1517612909307711488,ChrisTrampy,Fri Apr 22 21:14:48 +0000 2022,-122.27952149999999,37.8758455,@smerkkk I thought she just broke character for a sec
